fsq_id,name,address,locality,country,formatted_address,latitude,longitude,distance,link,categories,tips,kayak
3fd66200f964a52053eb1ee3,Soho Grand Hotel,310 W Broadway,New York,US,"310 W Broadway (Grand St), New York, NY 10013",40.722011,-74.004453,392,/v3/places/3fd66200f964a52053eb1ee3,['Hotel'],"This is just a hip, lovely boutique hotel in downtown Manhattan that I love to stay in. Lounge is very chic and trendy and it's very conveniently located for both work and play., One of the greatest boutique hotels! Walking distance to some of the finest restaurants SoHo has to offer. See a great live show at one of the concert venues nearby like the Bowery Ballroom., 3 min walking distance to Soho hub- Prince St pizza, unique Elizabeth St shops, and hot spot restaurants. Rooms are really unique: exposed brick, lots of window views, clean, and modern updates, 1st family trip to NYC. Sohotel was perfect for our stay! Free Wifi, hot shower, clean room, friendly staff & comfy beds! No elevator? No problem! Staff will help w/ bags! Subway is close as well!, Second floor lounge and restaurant is a comfortable spot for a business meeting or lunch. Perfect balance of bustling but low-volume / spread out enough to hold a conversation., The 352-roomer's past-meets-present design is meant to intertwine the historic grandeur of the 1870s with the more mod stylings of the 1970s. It's also pet-friendly, with sculptures of canines., Loved my stay here, rooms and lobby are very quirky. The hot chocolate at the bar is the best I've ever had in my life you are missing out getting a cocktail over that cup of heaven., Luxurious and beautifully decorated rooms, great service, and awesome cocktails at the bar downstairs - what more do you need in a hotel?, Very good hotel with low budget... I like style of this hotel. Quite small room but there are many fabulous things inside... nice soft bed, good shampoo and bath, free water and big TV..., Fresh dvd collection as of Jan'15, but they take a $30 deposit as they lose so many, and if you borrow one for you last night, the deposit will be on the express checkout bill, so bear in mind!","Staff was so nice and very attentive. So helpful. Location was also a big plus. | Location is still great ! I've been at Soho Grand years ago. The area is very easy, safe and nice. | The location was wonderful! Hotel is so pretty, we enjoyed our stay! Bed was comfy, pillows were perfect. Staff was pleasant and very helpful. Would absolutely stay here again! | N/a | Great location.. | Clean, location was great, comfy beds | We have stayed here many times. It is comfortable, chic, and well-located to transit and places of interest. The rooms are attractive and comfortable, and most important, quiet -- we never hear noise from other rooms. Staff were very kind and delivered us a complimentary bottle of wine (perhaps due to our long stay, perhaps because it was my birthday -- in any case, we felt special and appreciated... | location room great view and very comfortable . our maid Muriel was lovely and helped get things we needed a kettle. | Convenient location | Location and staff were excellent."
57ed4330498e34539123c310,SP+ Parking @ 1 Hotel Brooklyn Bridge,60 Furman St,Brooklyn,US,"60 Furman St, Brooklyn, NY 11201",40.702298,-73.995557,2292,/v3/places/57ed4330498e34539123c310,['Hotel'],"Great addition to Brooklyn with some amazing views of the city and best rooftop view of the Brooklyn Bridge., Amazing views from the roof of lower manhattan, Brooklyn bridge, and Statue of Liberty. Food on the roof was delish (lobster roll, guac, arrancini, fries), gorgeous addition to DUMBO with a strong eco-friendly vibe. the ""earthy"" smell throughout the building is slightly distracting but the beautiful rooms + amenities completely make up for it., Scenic view, quite near river, cool and trendy. Eco style with scenic view of the city, Insanely hip hotel but not in a silly way (mostly). Eco conscious rooms. Love the triple filtered water spigot right in the room! Comfy bed. Hotel space itself is gorgeous., Absolutely breathtaking from top to bottom. The designers paid attention to every detail and it shows. I almost wish I didn’t live in Brooklyn, so I could visit and stay here instead., The views are amazing. The place smells great. I love the decor. Honestly everything about it is great. Is this my favorite hotel ever?, Beautiful space with fantastic views of Brooklyn Bridge. The only thing I really hope they change is the clubby music in the lounge. It does not go with the chill eco lodge vibe!, Great place to stay if you want a walk into Manhattan via the Bridge. Views of the bridge within the hotel are outstanding., It's the first week, so they need to sort out some service kinks, but overall gorgeous hotel. Snag the bridge suite for an amazing 360 view with in-room hammock.","Amazing location next to the bridge and great service from the team. | Decorating and Location | It was such an incredible view and amazing hotel room! | Amazing location!! | The decor was beautiful , the staff were friendly and the view was amazing! | Fantastic hotel. Staff was extremely friendly and hospitable, great room with sunny view of Brooklyn bridge. Hotel lobby and amenities were exceptional. I look forward to making this a regular stay! | Room was lovely, comfortable, clean | Outstanding hotel with all the bells and whistles. Progressive values, incredible design, amazing customer service and the best location with the most incredible views and sunsets. Loved our stay and would highly recommend to anyone and everyone! | Location . | Great location, beautiful hotel. The rooftop bar and pool have amazing views"
5648ead638fa50411e04d842,Walker Hotel Tribeca,77 Walker St,New York,US,"77 Walker St (Walker Street), New York, NY 10013",40.718246,-74.002077,566,/v3/places/5648ead638fa50411e04d842,['Hotel'],Thoroughly enjoyable. An excellent coffee shop and a speakeasy on site. The rooms are modern and tiny. Each crammed with a king bed. It’s laughable until you find that you’re loving it.,"Awesome spot. Very cool location. | Everything perfect, but the view was the best from the bed near the window | Amazing location | The hotel was a great location. The coffee shop on the first floor was great. The staff were very attentive and kind. | good location | Location and staff were great!! | Restaurant is good although a bit pricey | Had a great view | dope hotel. | Love the beautiful design of the hotel. I had some issues with the room which was addressed professionally by the staff member. The breakfast at the cafe was amazing."
515a1b3ee4b0f84f522c4b7f,The High Line Hotel,180 10th Ave,New York,US,"180 10th Ave (at W 20th St), New York, NY 10011",40.746002,-74.005009,2863,/v3/places/515a1b3ee4b0f84f522c4b7f,['Hotel'],"This is easily my favorite boutique hotel in the city. The staff is extremely friendly and helpful. About 6 months after I returned for my second stay, they still remembered my face and room. <3 them!, Recently opened as a converted seminary. Wonderful courtyard, comfy beds and Intelligentsia coffee in the lobby make this a winner. Not indulgent, just a great place to stay., Excellent boutique hotel with an Intelligentsia coffee cart and quick access to the Highline park. Rooms are spacious; beds are ridiculously comfy. Eclectic decor; nice toiletries from CO Bigelow, A hidden gem in Chelsea! The High Line Hotel, is sophisticated, non-pretentious hotel with historic charm to it. Perfect for date night or grabbing drinks and having a chill night in the city, Beautiful!  Also obviously right next to the High Line.  Wish I would have stayed here!, grab drinks in the courtyard during the summer. perfect couches inside to cozy up and read with an intelligentsia coffee., Great event space adjacent to hotel. Cherry bombe 2nd annual jubilee was amazing! Catering by sweetgreen, whole foods and stumptown coffee, What an amazing hotel! Beautiful grounds, awesome service, cozy but great lobby bar. Check out the backyard garden and see if you can get a tour of the ballroom!, Amazingly cosy and quaint hotel. No room service but don't let that stop you. One of my favorites in NYC., Great location, cozy and spacious room with interesting vintage furniture/accessories, and they have intelligentsia coffee. What more could I want!","Great WiFi | Location to Chelsea piers | quaint, cozy, character | Location is excellent, and the facilities themselves are first class. The courtyard out the front is beautifully set, and a very pleasant place to sit and read while having a drink or catch up with friends. The bed was extremely comfortable and bathroom well equipped. | Lovely boutique hotel with tons of charm. The room and entire facility was full of character. And....Best shower ever! Outdoor bar has a lovely selection of cocktails and small bites. Very pleasant way to spend an afternoon. | I choose this hotel as it is next door to where my meetings are and that eliminates extra travel in the city. | The bikes were great. | Beautiful building and rooms. Great location. | The bed was great and super comfortable. Great welcome upon check in. The location is hard to beat. | Coffee shop closed for the duration of our stay, no air con."
62b4f2508643a3291d42e00a,Hotel Chelsea Lobby Bar,226 W 23rd St,New York,US,"226 W 23rd St, New York, NY 10011",40.744337,-73.996777,2846,/v3/places/62b4f2508643a3291d42e00a,['Hotel Bar'],"Gorgeous renovation! Killer bar., Great snacks and wonderful mocktails","The renovation is beautiful and cozy. The bar/restaurant/lobby stays really lively and it is obviously a very happening place in NYC. A very fun place to stay! | Everything …hotel super cool | From the room, to the art, to the food, to the location, to the vibe. The only place to stay in NY. | A unique and unconventional hotel. We really loved its location, atmosphere, and service. Everything was excellent! | Outstanding service . Elegant sexy room | Beautiful lobby and old world feel. Lovely bar and restaurant (super pricey bar) | Beds and pillows need to be updated. Very uncomfortable | Amazing | The Chelsea Hotel is an exquisite property. The history of this hotel alone makes it worth staying, and the hotel rooms and common areas are over the top luxe (especially the gorgeous bathrooms)! The vibe of old world charm is felt throughout the property, and every staff member I encountered was friendly and efficient. I will definitely return! | Charming, cool, atmospheric. The restaurant is wonderful."
4a6e3e75f964a5204ed41fe3,"Gild Hall, A Thompson Hotel - part of Hyatt",15 Gold St,New York,US,"15 Gold St (at Platt St), New York, NY 10038",40.707863,-74.007078,1382,/v3/places/4a6e3e75f964a5204ed41fe3,['Hotel'],"Freindly helpful front desk, free glass of Prosecco upon arrival, very clean and immaculate throughout, big room with massive comfy bed., The rooms are actually fairly spacious for NYC. A really nice sort of “lodge” vibe. The lobby also smells great and the restaurant has a great breakfast., A beautiful boutique hotel nestled in the Financial District.  Relax in the lobby and watch the world go by., Friendly helpful staff, cosy old style feel, big room, massive very comfortable bed, cleanliness throughout, best described as a hip library feel. note: the bathroom door is clear., Guestroom amenities and services - All rooms will feature Custom made 400 thread count SFERRA linens, down bedding, flat screen TV,  iPod docking station and alarm clock, cordless handheld phone, Dean, Award-winning writer Milda De Voe holds a free literary salon for fellow writers/parents on the 2nd Tuesday of each month. Sept-May, 7pm., Award-winning writer Milda De Voe holds a free literary salon for fellow writers/parents - the 2nd Tuesday of each month, Sept-May at 7pm!, From the from of the house to the back - everyone is exceptional. My tip - just have a conversation and enjoy!, Rooms were nice but small, hotel staff was friendly. My recent stay was a bit loud from all the construction in the area...","Nice hotel. Nice location. Lovely staff. | The hotel was freezing cold!!! We couldn't enjoy our breakfast and we even had jackets on!!! It was very uncomfortable everyday even froze while trying to have overpriced cocktails! Breakfast was served warm but never hot! | Good location, close to metro station | Location, staff and ambiance | Large room with good facilities. | Location. Functional room. Nice staff. Quick check in. Comfortable room and bedding and bed very clean and new. Complementary water but first night only | The room and location was very good. The receptionist very friendly and helpful. | The room was nice, the staff was top-notch, and in a sneaky good location of the city. | Ideal location for family stay. Comfortable and well proportioned rooms. Helpful, friendly staff. | The hotel is the perfect location for Seaport attractions and financial district. and close to subway. The room we choose was a King Deluxe and we were pleasantly surprised by the size of the room and loved the style as well. Furnishings are beautiful. The bed was comfy but pillows could have offered at least one firm option (luckily I brought one of my own). Breakfast was served at Hotel restaura..."
4b5668d6f964a520370f28e3,SIXTY LES Hotel,190 Allen St,New York,US,"190 Allen St (btwn Stanton & E Houston St), New York, NY 10002",40.722119,-73.988567,1695,/v3/places/4b5668d6f964a520370f28e3,['Hotel'],"Make sure you you check out the pool during rhe summer and of course the beer garden on the 2nd floor.... great staff and service is impeccable...love this hotel ... just my style - not for everybody, Follow them on Facebook and then attend one of their many weekly pool parties during the summer to enjoy their fabulous Andy Warhol pool., Front desk people are awesome. Call when PostMates show up, left me extra blankets (NYC is chilly!) gave me a map of NYC. Only bad thing so is that wifi is a little spotty., Comfy beds. Good food & drinks. Great downtown location. Hip, but not inaccessible. Sam at the front desk is the bomb. Will definitely return., New York's only hotel with an Andy Warhol print on the bottom of its pool. Things have quieted down since the days when the neighbors were complaining about the pool area being used as a nightclub., Beautifully done! Wonderful size rooms with a great decor. You can tell a lot of thought went into this. Wish the walls were thicker. You can hear EVERYTHING  in the rooms next to you!, 2016 update: formerly the Thompson Hotel (see: all tips before 2015). The location is great, hotel is trendy but hit its peak around 2008, walls are thin. Overall, nice place, but don't pay full price, Fantastic place. We love the rooftop pool with psychedelic Warhol art at bottom and the insane exploding-sun chandeliers in adjacent SHANG Restaurant., My current go to hotel in NYC.  Perfect location and nice, clean rooms.  You can get a good rate if you plan ahead., The new rooftop bar ""tiki Tabu"" is quite original. It's clean and small and has a decent view. Be warned, tip is included on the tab.","Disappointing… not as nice as pictures suggest. Staff not really interested in you. | Breakfast was not included. The room was very comfortable and spacious with a lovely bathroom | Big rooms, great location, various places to work both in the room and the hotel itself. Lends itself well to business travel (and leisure) and it’s one of my top choices in LES. | There was some food smell when you open your room window coming from the outside and also inside the ventilators Big problem I had | I liked the location! There was no door man to help with the bags so that made my stay uncomfortable | Location | Where it's located is perfect. Now some the pool is tiny and the rooms are even smaller. It has a luxury feel but it's not comfortable to a holiday Inn or Marriott. Everything is an up charge and pool drinks are a rip off. In a pitch a decent spot to sleep and feel good in the city, but if your paying full price looking for exceptional you will be very disappointed. | Great location and very accommodating and helpful staff. | The location was great. Interesting neighbourhood with lots of independent shops, restaurants and bars and easy to get the subway into the centre. Hotel staff were courteous. The hotel looked after our luggage after check out on the final day. | Great location, cool hotel, the room was more than adequate. Complimentary coffee and tea every morning in the lobby downstairs was greatly appreciated. And the view of the skyline was gorgeous."
4b93baf1f964a520de4e34e3,DoubleTree by Hilton Hotel & Suites Jersey City,455 Washington Blvd,Jersey City,US,"455 Washington Blvd (at 4th St), Jersey City, NJ 07310",40.723609,-74.036734,2387,/v3/places/4b93baf1f964a520de4e34e3,['Hotel'],"The staffs are super friendly and helpful. As a Hilton Gold member I was offered a complimentary room upgrade to a suite with river view., Instead of staying in expensive and busy districts in Manhattan, this DoubleTree hotel serves as a great option if you don't bother traveling across the Hudson River every morning through PATH trains., Amazing experience- Start to end. Amazing cookies, super friendly staff, super neat and clean, and good shower water pressure/high flow rate. What more could one want?, Hungry for dinner after you've checked in? Order from VB3 next door! It's 1000 times better than the onsite bar. Stop reading this & go grab a menu from the front desk. You won't be disappointed. :), Felix really helped us out especially during this rough time of hurricane sandy hotel hoping. Definitely will return because of him (and the cookies)!, Our family had complicated logistics. The staff was truly amazing. And there were amazing cookies!, That's Shay, when she's not there See Margaret.  The dark glasses guy is good too., Felix is cool as is the entire staff. Cookies, you can't gi wrong. Super close to Harsimus Cove light rail stop, Newport Mall..., Felix is such a character!  I would return just for him! Everyone was so nice. Short cab to Hoboken, Free WiFi in the lobby or in your room if you're a Hilton Honors member.","Location | Hot cookies upon arrival were so delicious | The staff is very friendly and helpful. | The rooms were spacious, had a great view, and clean | For a small extra fee per night we had a 12th floor room with a superb view over NYC! We 2 PATH stations in a 5 minute walk it is easy to get into the City. Nice to have free coffee in the morning at the restaurant. On site parking with unlimited in/out. | The room was big and confortable. The hotel was very close to grocery stores and most importantly to the Path station!!! A big mall is just a few minutes away on foot with many options of shopping and restaurants. | The stuff was great (especlially the woman on the dining room), the location was good and close to a path train station, breakfast was great! | room was very good & clean | Good location, big room, very comfortable, amazing view of NYC and very nice staff in the from desk, restaurant and cleaning. | Close to certain events"
4bed7bbebac3c9b60157fee9,The Frederick Hotel,95 W Broadway,New York,US,"95 W Broadway, New York, NY 10007",40.71558,-74.008868,539,/v3/places/4bed7bbebac3c9b60157fee9,['Hotel'],"Staff are AMAZING, rooms are a good size for NYC. Generally a great hotel in a great location.","The bed was so comfy, and the TV had amazing options to unwind after a long day. The shower was so hot and clean. The location was amazing and the staff were even more amazing. And the breakfast had so much options, well worth the money. | Cleanliness, comfort, good location and kindly staff. Also, breakfast was really good. | Staff was so friendly, warm & welcoming. Room was very clean, bathroom super clean! We didn't use it, but the mini bar was well stocked. Nice towels too. | Location is amazing! Staff were kind, helpful and very reachable. | The location is unbelievable, for walking or using the train with the 1, 2 & 3 trains just in front of the hotel its unmatched. The staff were super professional at all times and very respectful. | Everything - staff, location, room, security, breakfast, bar, etc. | Location | Location, vibe, staff | Clean, helpful staff | Excellent location Comfortable room Goo breakfast"
5bab15af3b8307002cc005ef,IHG Hotels,3603 Prince St,Flushing,US,"3603 Prince St, Flushing, NY 11354",40.762316,-73.83292,15510,/v3/places/5bab15af3b8307002cc005ef,['Hotel'],,"The room was a good size for Manhattan, very quiet location even with the window open. There were a couple of issues with the electrics in the room - my bedside lights and the TV didn't work - staff came to fix these late in the evening. The variety of dishes at breakfast was very good and al the staff most helpful. | Nothing | Loved our room which was clean and comfortable. | Location and staff were superb. Room was comfortable and a good size with lots of amenities | It was a very good experience , I loved the services , the rooms were clean ,bed was comfy . Very busy hotel but it’s a good kind of busy . | It took 3 tries to get our room, however we finally got in and it was completely fine | Lovely NY hotel with an upscale yet relaxed atmosphere, beautifully appointed. | The beds are very comfortable | The location was convenient. The staff was very helpful & friendly. The hotel is very elegantly decorated. | Nice breakfast buffet with many options. The location was great as it’s right in the middle of Manhattan, so close proximity to everything."
57c98c00498ede2ae6ad9755,Arlo SoHo,231 Hudson St,New York,US,"231 Hudson St, New York, NY 10013",40.72445,-74.007998,471,/v3/places/57c98c00498ede2ae6ad9755,['Hotel'],"Trendy, Soho, good location, small rooms, cozy atmosphere, busy, stylish. Amazing rooftop, library bar, restaurant on the first floor, happy hours. Super welcome staff, city views, Great hotel! Great staff and always something going on from Pilates on the roof to meditation. Wish I used the gym across the road! Looked great. Nice view from room too would def come back, Looking for something fun to do while enjoying a drink? Every wednesday, Arlo and NYC Trivia League present a fun low key trivia for guests and patrons to enjoy.  Starts at 7pm, You know you're arriving at the Arlo because there's a heavily perfumed scent wafting through the air outside. Once you acclimatise, it's a good hotel with particularly good facilities (bars/food)., There’s a quiet library and patio on the second floor.  With free wi-fi, it’s a great place to get some work done or have a quiet meeting., Great rooftop bar cozy lobby library quaint courtyard friendly staff complimentary bikes with lock and helmet located right in trendy west village area convenient to shopping and great dining options, Very cool new hotel on Hudson street just north of canal. Their rooftop bar is phenomenal although weather dependent., We celebrated a friends birthday at the Arlo Arctica and it fell short of expectations. The drink menu wasn’t festive with hot cocktails as it had been in past years and service was deplorable., The vibes, open concept lounge, and the cool, contemporary Scandinavian-chic interior design, Nice people. Modern design. Tiny tiny rooms. Comfortable for a solo traveler, challenging with two people.","The bed is a bit small. That’s it. Rest of the facilities are great. Nice people | Very noisy hotel. The rooms overlook venue with noisy parties that end at 23:00 | The price was deceptive. It said taxes were not included, which is ridiculous as the taxes made the room very expensive | Staff were nice and hotel was clean | Very good location, pleasant staff | friendly staff, modern decor, good dining options | Location, staff, cleanliness, quietness, daily water, | The great location in soho near the good shops , restaurantes .... , the breakfast and room are very good , the staff are very nice and the hotel new and clean , superb rooftop . | The staff were nice and friendly. The front desk staff and the once at the entrance were very nice and helpful. | Great staff, fab location, rooms are small but perfectly formed. Cocktail lounge was lovely and the communication with guests throughout the Stay was excellent. Rooms were cleaned daily to a very high standard, and the bed was very comfortable. I would reccomed this hotel."
49d3d4a7f964a5201a5c1fe3,"The Standard, High Line",848 Washington St,New York,US,"848 Washington St (at W 13th St), New York, NY 10014",40.740848,-74.008037,2287,/v3/places/49d3d4a7f964a5201a5c1fe3,['Hotel'],"Gorgeous hotel.Stylish and modern.From all Manhattan's neighborhoods I like Chelsea the most.Closeness to Chelsea market and High Line is a big advantage.Take room with river view and rooftop is must, Among The Standard's greatest draws are its views. Of models, yes, but also of the Hudson River & downtown. Ensure you get a room ending in 24, which will net you 2 walls of windows., My favorite hotel in my favorite area in Manhattan. Both the staff and the decor are hip, stylish. Bonus of easier access to the exclusive clubs Bain and Top of the Standard. Walk on the High Line., The Lower West Side design hotel offers more than sexy rooms with floor-to-ceiling windows. Note its rooftop bar & disco, Le Bain, as well as its popular, Bavarian-style beer garden., My favorite hotel in NYC. Amazing F&B outlets and every room has a view. Make sure to get into Top of The Standard before 9pm when they transition to a ""members club"". So dress to impress!!, Floor to ceiling windows in each room make for the most incredible views for guests in the hotel. You won't run out of things to do here, from the Le Bain, to the Standard Grill and the Biergarten., the biergarten, grill, boom boom room, and rooftop are all new york staples. download the one night standard app for last minute same day hotel room deals. amazing design overall and great location, Upstairs you have the Boom Boom Room, whose views of the city is unparalleled, and Le Bain, perhaps the only place where you can gaze over Manhattan in a hot tub with a vodka tonic in your hand., love it love it love it! this is the second time we stayed at the standard high line and will come back - funky, well located in meatpacking and wonderful service, You’ll drool over the modern rooms (dig the soaking tubs) and the outdoor biergarten for the simple fact that it offers sausages, pretzels, world-class Bavarian brews and ping pong.","Location | Everything… the view on Empire | The vibe, the view. The retro decor in combination with the original light bulbs that give the luxurious soft light, the real fresh air from the windows that can actually open a bit. My favourite place in New York. | Room was great and had the most amazing view! The staff were so kind and helpful, and upgraded us free of charge. The location is very cool, close to some amazing bars and restaurants, and away from the direct craziness/touristy parts like Times Square etc. | Great location, staff are pleasant, good restaurants | Great location | Location was great | La vue, la chambre. | Incredible. Love the vibe. Always have always will. The view is stunning. | I had a fantastic view on the Hudson and the Whitney. Very comfortable bed."
587f8878c45ee34e4c6c2f8a,Public,215 Chrystie St,New York,US,"215 Chrystie St (btwn E Houston & Stanton St), New York, NY 10002",40.722996,-73.992007,1428,/v3/places/587f8878c45ee34e4c6c2f8a,['Hotel'],"Very cool new hotel. Especially love the garden at the entrance. Unfortunately no service there but s great zen space., This sceny LES hotel known for its instagrammable elevators with two lovely restaurants on the first and second floors operated by Jean-Georges., Good views at the rooftop bar but no shade - on a hot day it's a bit like drinking on a very chic sidewalk, just a bit closer to the sun., Check in was an absolute disaster. Yes, it's trendy to have models & iPads & no reception but when it takes 90 minutes to check in one person, y'all got issues & a comped drink ain't cutting it., Pro tip: late at night, you can get free milk and warm cookies from Louis. Just ask and show your room key. 🤫, Beautiful new hotel in Nolita, great rooftop views and cool common areas., The quintessential New York hotel. Cool designed rooms with huge windows. Good service, one of the most beautiful rooftop bars in town., An all-around awesome hotel - design is spot on! The gift shop is really cool and the rooftop bar is one of NYC's best!, One of the best rooftops in NYC. Design hotel., Best spot for unobstructed views of the city. Go to the roof on weekdays for a more relaxed vibe. The best views are facing north.","Amazing hotel, friendly staff and awesome location right next to a Wholefoods and with 2 CVS-es located within 5 mins walking. Katz deli is also 5 mins away and Soho is ~8-10 mins away. Citibike docking in the park opposite and subway station right next to the hotel. | PAY 2 TIME THE TAX | Apart from booking amount they take 40 to 45$ extra per day towards the facility charge which was surprising. It’s kind of hidden charge. | We had a great experience but one thing that was a little weird was the bathroom. It was glass walls and even when the lights were on it was still see through. I couldn’t imagine staying here with a family member lol but other than that it was a good stay! | It’s a master piece | Charging for resort fee without mentioning in advance. Not friendly reception staff, Broken automate sheers. | Facilities are impressive, but the lack of staff is somewhat jarring. There is a hidden building ""access"" fee that allows you to use the lounges, bar etc. There is a free morning fitness session, but the instructors never showed up. Any requests need to be made over text message which isn't immediately apparent. Walls are also very thin as are windows - even though I was on the 15th floor I could ... | They have a a fee for accessing their rooftop and other facilities. However, this seems a little excessive for a one night stay | Cute cosy room with great service. Excellent on site restaurants. Great bars with lively contemporary music. Awesome roof top. Complete overall package. Would definitely stay again. | I didn't know there was a mandatory access fee that you have to pay even if you don't use any of the services listed until I got to check in. There was tissue left inside the toilet when I got into the room. The room had VERY BAD soundproofing I was forced to listen to the beats and music down at the bar as well as drunk people chatting in the hallway at 2 am in the morning. The only great thing i..."
4f22ca77e4b0ed3396a83a05,Conrad New York Downtown,102 N End Ave,New York,US,"102 N End Ave, New York, NY 10282",40.715014,-74.015786,845,/v3/places/4f22ca77e4b0ed3396a83a05,['Hotel'],"Beautiful Design Hotel right in Battery Park across from the World Trade Center. Much more spacious than hotels located in the middle of Manhattan. Highly Recommended., Beautiful hotel with a great location relative to the Financial District. The rooms have a strange layout, though; the shower and toilet are separate and offer less privacy than a typical hotel setup., The bar is now well known for their ice pops made from pureed fruit and then flavored with various spirits: the “Prosecco & Ice Pops” is mixology fusion at its best., I stayed here 7 times in 2013... this by far is my favorite hotel in NYC. HUGE Rooms....Giant walk in rain showers....its like home away from home but nicer!, Great Hotel in the middle of Battery Park City. Everything is taken care of. Food in restaurant is very good., Simply love this hotel. Try to get a room with a view on the Hudson., It is a good hotel to people with business purposes. In my case, tourism and shopping, it was a little far from the Broadway. But, good hotel anyway., Access quintessential 1, 3, and 5-hour NYC experiences curated by Conrad to discover the local take on culture, art, food, and adventure. Ask the concierge, or click Read more. #StayInspired, A hotel one would definitely consider to stay in, its a great one with a great view, great service and awesome surroundings and the best thing its near to World Trade Center :), Be sure to check out the newly renovated Loopy Doopy Bar on the 16th floor for some rooftop drinks. The Watermelon 10 Cane Rum Mojito Popsicle is perfect on a warm summer evening.","Like everything about the Conrad Downtown. My wife and I think to try something new and ""special,"" but we are always drawn to the hotel. Five visits in five years. The hotel is walkable to so much. The Oculus is a block away. Ferry dock across the street. The on-site restaurant is extraordinary. There are many handfuls of restaurants within four blocks of the hotel. If you are interested in shoppi... | I love staying at the Conrad downtown but my last visit was disappointing | The hotel overcharged me by hundreds of dollars and will not return any of my phone calls or emails. | Excellent room size especially for NYC. Polite, courteous staff. Bar and restaurant area was good, if on the expensive side. | Everything was perfect. The room, the food, the staff. They really go far and beyond your expectations. | Location is very good and convenient. I love the surroundings. | I tried to change the date of the reservation through Booking.com app and didn't work because it was bugged. I called Booking.com and was told to call the hotel. I called the hotel and they were rude and said that only Booking.com could do it. I called again Booking.com and was told that only the hotel could. I end up paying almost $1,000 penalty and couldn't change my reservation. Was a loyal use... | Spacious room | large corner suite was spacious and comfortable | Front office there was an lady she is so respectful and helpful"
554c1b85498efa107620d07e,The New York EDITION,5 Madison Ave,New York,US,"5 Madison Ave, New York, NY 10010",40.741354,-73.987401,2938,/v3/places/554c1b85498efa107620d07e,['Hotel'],"This place has some seriously sexy vibes. Have a seat in the lobby bar, check out the gorgeous scene and people. Will quickly become my neighborhood haunt!, My favorite hotel all over the world. They train their staff so incredibly well, so kind and helpful above and beyond. Service points x 1000000 and great bar and restaurant to boot, Service is amazing ! Rooms are beautiful ! Views are addictives., London chef Jason Atherton draws the NYC foodie crowd with mac n’ cheese spiked with slow-cooked ox cheek and morels, as well as other reinvented tavern food., if you're in the area, good spot to get out of the cold and stop for a drink/meeting. i also can't seem to get enough of the Le Labo Noir 29 fragrance hanging in the air., Wow. What a hotel. The rooms as incredibly nice and modern. The bed is super comfy. The lobby bar is busy on Saturdays. The reception employees could be more courteous, Inspired by private clubs of the 20th century, the new New York hotel is carved out of turn-of-century clock tower bordering Madison Square Park., My favorite hotel in NYC. Beautiful rooms, friendly staff and a great location. Every stay here has been perfect., Great dining room, chic lobby, good service! Great new addition to the hood!, Amazing cocktails!!! Gin lovers, please try give pea a chance and dill or no dill !","Location and service amazing | Location only. Nothing else. | Elevators are terrible. Service is terrible. No lounge access as it is always booked abd packed. No one to help you in or out with your bags. Self service all the way. It also took 2 HOURS to check in even though i arrived at 4pm. Hotel is old and furniture is way over-used. Never again. | Beautiful but would expect coffee machine in a suite in any hotel but especially the edition. Beautiful non the less | Check in time is 4pm I have never experienced all over the world. Unkind staff. dirty room. Terrible. 빚좋은 개살구. | Location | Location | old and smelly | Great location, valet parking which is so important in NYC, the staff was always pleasant, the design is modern and clean yet warm and relaxing. | Customer service, facilities"
558dff09498e0910b7cbf9bd,"EVEN Hotel New York - Times Square South, an IHG Hotel",321 W 35th St,New York,US,"321 W 35th St, New York, NY 10001",40.75348,-73.993905,3889,/v3/places/558dff09498e0910b7cbf9bd,['Vacation Rental'],"Awesome location, great concept of a healthy and fit hotel. Very nice service (as expected at an IHG brand hotel), located midtown Manhattan near Time square. My place to stay for further NYC Trips, One of the best experiences! The personal is amazing, the gym, rooms, everything!, You can change the colors on lights behind bed! Blow dryers included! Got ping pong table at ground floor! Very close to 35/penn station, 2 min walk!, Small rooms but clean and nice. There’s a mini fridge and keurig in the room. And lots of fun workout / yoga stuff (also clean), make sure to swing by the check in desk @9pm for nighttime tea- yum!, To La Guardia airport - take E (Express) train & exit Jackson Heights, walk to street level & take Q70 bus to airport. Use metro card to get receipt for bus ride., Help yourself to a refreshing glass of lemon/mint/ginger ice water in reception!, Everything is awesome., Perfect location, Hotel muito aconchegante sem barulhos e com academia no quarto topp!","Overall, nice hotel, nice and convenient location. A bit noisy since we got a room on the 3rd floor but its NY so its expected. | staff were accomodating and helpful. | The staff were polite and courteous, making the experience even more enjoyable. The rooms were new and very clean, providing a comfortable and pleasant stay. | The hotel is modern and clean with big rooms and good WiFi. The location is near by the subway, so it’s very nice to get to any part of the city. | The friendly staff and convenient location to MSG. | Staff | Nice, clean hotel in a great location! | The best thing about the property was the staff. | very clean friendly staff room not cramp very comfortable near a subway entrance everything is walkable | The location was excellent One of the front desk staffs , i think his name is Christopher gave me a 5 star service! He went the extra mile to ensure that my stay was comfortable,"
